longitude latitude
-97.765081 30.243032
-97.966164 29.880162
-97.966164 29.880162
-97.966164 29.880162
-97.838012 30.078514
-97.607312 30.150985
-97.617767 30.297099
-98.730674 29.400889
-98.730674 29.400889
-98.730674 29.400889
-97.12069 31.020832
-97.714082 30.230475
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.3825 29.2567
-98.362961 29.518637
-98.228231 29.971139
-98.359569 30.402261
-97.428562 28.857734
-97.6129 30.2098
-97.6129 30.2098
-97.6129 30.2098
-97.6129 30.2098
-97.6129 30.2098
-97.6129 30.2098
-97.6129 30.2098
-98.618734 29.391283
-97.941426 30.69088
-97.894958 28.733411
-97.894958 28.733411
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-97.311236 29.129714
-98.464401 29.395776
-98.622442 29.243915
-97.807296 29.904758
-97.807296 29.904758
-97.937078 29.54277
-97.937078 29.54277
-98.277499 29.525969
-98.112655 30.430044
-98.205116 29.43659
-98.443874 29.345246
-98.706275 29.859217
-98.706275 29.859217
-98.525943 29.422404
-98.525943 29.422404
-97.768136 30.348236
-97.748312 30.492379
-98.624048 29.624725
-97.55 30.1458
-97.55 30.1458
-97.55 30.1458
-97.55 30.1458
-97.55 30.1458
-97.55 30.1458
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-98.0228 29.7372
-97.704294 30.331818
-98.570938 29.421133
-99.141134 29.427375
-99.141134 29.427375
-98.348083 29.474147
-96.686537 29.806557
-98.387361 29.44665
-97.884751 30.321025
-98.453225 29.769466
-97.809699 30.841795
-97.809699 30.841795
-97.809699 30.841795
-97.809699 30.841795
-97.809699 30.841795
-98.394314 29.418151
-98.080406 29.073446
-98.080406 29.073446
-98.505028 29.404404
-98.371889 29.35494
-97.148898 30.852653
-96.438114 30.471301
-96.652467 29.488624
-98.904706 29.972312
-97.632623 28.914138
-97.684275 30.183798
-97.755344 30.458396
-98.746764 29.609914
-98.664636 29.503453
-98.664636 29.503453
-98.664636 29.503453
-99.095171 29.707222
-98.52303 29.516401
-96.83055 30.700385
-97.495104 30.094098
-97.735834 29.428917
-96.258442 30.1223
-97.647206 30.501747
-97.647206 30.501747
-97.647206 30.501747
-97.714696 30.289963
-98.48181 29.070547
-97.842586 30.397351
-97.842586 30.397351
-97.842586 30.397351
-98.497426 29.634097
-97.64559 30.543356
-97.725618 30.534355
-97.725618 30.534355
-98.528889 29.468413
-99.168888 29.135837
-97.618195 30.659122
-98.283025 30.800718
-98.283025 30.800718
-96.889623 28.83905
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.176479 29.72475
-95.990493 30.086834
-95.312397 30.28584
-95.95226 29.687606
-95.572835 29.97967
-95.2539 29.8108
-95.2539 29.8108
-95.14904 29.832928
-95.522964 29.815893
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-97.135 28.8947
-94.987247 29.507162
-95.356377 30.100394
-95.521183 29.652393
-96.8333 28.5707
-96.8333 28.5707
-96.8333 28.5707
-96.8333 28.5707
-96.8333 28.5707
-96.8333 28.5707
-95.438548 30.307375
-95.438548 30.307375
-95.708089 29.670004
-95.708089 29.670004
-95.708089 29.670004
-94.921994 30.054436
-94.921994 30.054436
-97.01 28.7883
-97.01 28.7883
-97.01 28.7883
-97.01 28.7883
-97.01 28.7883
-95.733756 29.837561
-95.733756 29.837561
-95.733756 29.837561
-95.74926 30.156257
-95.341409 29.8634
-95.515549 29.600434
-95.680186 29.482678
-95.180595 29.906619
-95.363752 29.724893
-95.548211 30.194985
-95.548211 30.194985
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-96.5417 28.6917
-95.341182 29.911171
-96.280585 29.212328
-96.280585 29.212328
-95.191192 29.619365
-96.491788 28.444644
-95.031051 29.456766
-94.775768 29.310535
-94.775768 29.310535
-95.173121 29.76393
-94.9019 29.7731
-94.9019 29.7731
-94.9019 29.7731
-94.9019 29.7731
-94.9019 29.7731
-94.9019 29.7731
-94.9019 29.7731
-95.087307 29.50379
-95.087307 29.50379
-95.28151 29.284543
-95.256251 29.759665
-95.605693 29.620312
-95.794526 29.64609
-95.583634 29.812687
-95.669154 30.160534
-95.350068 29.545325
-95.416098 29.734813
-95.560254 29.741325
-95.426267 29.826448
-96.0481 28.795
-96.0481 28.795
-96.0481 28.795
-96.0481 28.795
-96.0481 28.795
-95.274137 29.718525
-95.649627 29.694472
-95.585826 30.094886
-95.30891 29.743564
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-95.128856 29.723185
-96.055105 29.632734
-95.489993 29.917695
-95.470689 30.059307
-95.229784 29.661032
-95.638249 29.726017
-95.638249 29.726017
-95.638249 29.726017
-96.574173 28.429626
-95.36759 29.795344
-95.636016 29.566996
-95.636016 29.566996
-95.636016 29.566996
-95.505008 30.324546
-96.521612 28.833262
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.059827 29.726775
-95.189761 30.161219
-95.252393 29.689824
-95.2422 29.9522
-95.2422 29.9522
-95.54623 29.652205
-95.392527 29.89036
-96.794157 28.695562
-95.363872 30.471374
-95.363872 30.471374
-95.433346 29.733777
-96.189925 28.623423
-95.416291 30.188194
-95.434764 29.685706
-95.383966 30.062169
-95.383966 30.062169
-95.157943 30.053105
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-95.5306 29.9417
-94.920149 29.391397
-94.920149 29.391397
-95.221022 30.046777
-95.130613 29.573552
-95.528919 30.040876
-95.528919 30.040876
-95.528919 30.040876
-95.394872 29.934695
-95.474615 29.537301
-95.416933 29.798249
-95.452619 29.881487
-96.012215 29.792687
-95.534537 29.701847
-95.558148 29.473418
-95.558148 29.473418
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.39536 29.721048
-95.681504 30.061727
-95.669444 29.997775
-95.669444 29.997775
-95.669444 29.997775
-96.065554 30.099931
-95.683469 29.155616
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-94.9139 29.6744
-95.032327 29.303555
-95.335133 29.66688
-95.50096 30.178248
-95.411083 29.771545
-95.314327 29.773179
-95.68639 30.306163
-96.085418 29.416447
-95.58599 29.670869
-95.584817 29.699688
-95.318275 29.721825
-95.531201 29.988446
-95.401748 29.706787
-95.580768 29.8586
-95.378696 29.656113
-95.65992 29.827486
-95.65992 29.827486
-95.65992 29.827486
-95.966234 29.464406
-95.11937 29.613602
-94.980107 29.363162
-95.932264 30.079593
-95.297121 30.106685
-95.74763 29.93433
-95.353412 29.987805
-95.955277 29.592427
-94.733441 30.075658
-94.603021 29.868546
-95.475296 29.653418
-95.511751 29.771225
-95.441194 29.918595
-95.057187 29.932872
-95.361402 29.481461
-95.438996 30.00824
-95.651234 29.909215
-95.667662 29.259878
-95.523292 29.736295
-95.328888 29.800187
-95.35981 29.753624
-95.833733 30.047619
-95.450088 29.174921
-95.450088 29.174921
-95.37714 30.377954
-95.391302 29.74097
-95.460693 29.583542
-95.279739 29.561554
-95.446409 29.740079
-95.225601 29.586959
-95.050891 29.832539
-95.83925 28.788479
-95.83925 28.788479
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.0458 29.6225
-95.977102 29.848463
-95.324221 29.618714
-94.997254 29.399203
-97.198682 28.67673
-97.198682 28.67673
-95.379553 29.83159
-96.48981 29.020933
-94.9197 29.8247
-94.9197 29.8247
-94.9197 29.8247
-94.9197 29.8247
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-94.997277 29.753517
-95.517064 30.123428
-95.286217 30.017301
-95.503258 29.957234
-95.131078 29.364468
-94.520121 29.506866
-95.400207 29.999296
-95.603037 29.776093
-95.432889 29.635793
-95.474409 29.830024
-96.384508 29.397447
-95.338811 30.221853
-95.1361 29.53864
-95.734948 28.933093
-96.353868 28.85788
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-96.0683 29.2878
-95.475843 29.050464
-95.475843 29.050464
-96.252942 29.987117
-95.831456 29.853215
-95.386863 29.61065
-95.192133 29.515074
-95.268939 29.62042
-95.488362 30.007063
-95.342 28.9802
-95.342 28.9802
-95.342 28.9802
-95.342 28.9802
-95.342 28.9802
-95.342 28.9802
-95.342 28.9802
-95.8997 29.2639
-95.8997 29.2639
-95.8997 29.2639
-95.460905 29.704019
-95.210278 29.723333
-95.210278 29.723333
-95.210278 29.723333
-95.210278 29.723333
-95.210278 29.723333
-95.567968 29.62431
-96.689715 29.042415
-95.304159 29.685621
-95.807011 29.382583
-96.107713 29.795148
-95.829571 29.74063
-95.829571 29.74063
-95.829571 29.74063
-95.382184 29.860021
-95.27663 29.647012
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.6311 29.4828
-95.468948 29.748202
-94.924652 29.253166
-96.218695 29.522218
-95.29998 29.862532
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.10773 29.8161
-95.278251 29.021218
-95.254076 29.852379
-95.3569 29.69843
-95.469968 29.381402
-95.404913 29.68025
-95.527099 29.874575
-95.515725 29.687947
-95.177499 29.994499
-95.49165 29.796871
-95.5214 30.4356
-95.5214 30.4356
-95.5214 30.4356
-94.865324 29.871693
-95.94109 29.132669
-95.098858 30.063168
-95.435966 29.853067
-95.681292 29.769285
-95.861706 29.548404
-95.18978 29.647916
-95.409498 29.75415
-95.219429 29.822201
-95.219429 29.822201
-95.219429 29.822201
-95.140315 29.645644
-95.446609 29.952629
-94.83329 29.278188
-96.559997 28.652709
-96.559997 28.652709
-96.559997 28.652709
-95.742143 29.745681
-95.742143 29.745681
-95.46836 30.136972
-95.314319 29.231528
-96.191821 29.349096
-96.956014 28.675088
-96.956014 28.675088
-96.956014 28.675088
-95.479372 29.675339
-95.48615 29.620736
-95.040622 29.694838
-95.647214 30.216858
-95.647214 30.216858
-95.1872 29.425
-95.1872 29.425
-95.1872 29.425
-95.603242 29.926556
-95.558277 28.960572
-95.615384 29.750233
-95.407481 28.991289
-95.407481 28.991289
-95.407481 28.991289
-95.495681 30.233845
-95.905344 30.953672
-96.13919 31.132442
-95.077715 32.26754
-95.934344 31.136452
-94.82617 31.340783
-94.82617 31.340783
-95.413415 32.218325
-95.347503 32.11274
-95.521442 32.271436
-95.84999 30.316397
-96.22928 31.235882
-95.980743 31.93201
-96.011435 30.527987
-95.424745 32.816432
-95.499937 31.092367
-94.509986 31.230511
-96.322612 30.661252
-95.418796 32.035939
-95.302223 32.321937
-95.302223 32.321937
-95.661983 32.427978
-94.520617 31.81932
-94.367277 31.465312
-94.743611 31.365833
-94.743611 31.365833
-95.484612 31.863226
-95.435716 32.537897
-95.220644 32.221577
-94.936535 32.250339
-95.687531 32.646573
-95.9178 30.5924
-95.9178 30.5924
-95.9178 30.5924
-95.9178 30.5924
-95.9178 30.5924
-95.9178 30.5924
-95.9178 30.5924
-95.715509 30.959521
-95.608219 33.167979
-95.643977 32.535169
-95.643712 32.158557
-94.628596 31.723329
-94.758734 31.186933
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-96.1131 31.8907
-95.390814 32.304235
-95.807608 32.244008
-96.009175 31.473728
-95.19267 31.779325
-95.106353 32.482238
-96.0544 31.8206
-96.0544 31.8206
-96.0544 31.8206
-96.0544 31.8206
-96.0544 31.8206
-94.85434 31.796249
-94.740721 31.631742
-96.093621 31.782559
-96.11882 32.166584
-95.47242 33.261225
-96.2525 31.4219
-96.2525 31.4219
-96.2525 31.4219
-96.2525 31.4219
-96.2525 31.4219
-95.813468 31.946003
-95.749061 32.880733
-94.619743 32.017826
-94.619743 32.017826
-94.619743 32.017826
-94.619743 32.017826
-94.619743 32.017826
-94.619743 32.017826
-94.619743 32.017826
-95.443348 32.413107
-96.4866 31.1803
-96.4866 31.1803
-96.4866 31.1803
-96.4866 31.1803
-96.4866 31.1803
-96.4866 31.1803
-96.4866 31.1803
-95.21307 32.418412
-95.58334 31.606693
-96.433735 31.89348
-95.863721 31.557267
-94.857848 33.241961
-96.272583 30.561385
-96.272583 30.561385
-95.854461 32.715013
-94.90064 31.832132
-94.90064 31.832132
-94.90064 31.832132
-95.177964 32.301523
-95.06209 31.61295
-96.688981 31.003109
-96.152778 31.32952
-96.054766 30.369294
-95.1615 33.334851
-95.1615 33.334851
-95.197098 33.024442
-95.994666 32.703269
-95.906047 32.094348
-95.912936 32.989261
-94.641414 31.301706
-94.989834 31.93985
-94.989834 31.93985
-94.989834 31.93985
-94.989834 31.93985
-94.989834 31.93985
-94.989834 31.93985
-95.255739 31.188898
-94.704029 31.925449
-96.312084 30.797736
-95.25698 31.945137
-96.548436 30.743004
-96.01423 32.12747
-95.803234 33.098096
-94.527216 31.509051
-95.0417 33.0917
-95.0417 33.0917
-95.0417 33.0917
-95.0417 33.0917
-95.0417 33.0917
-95.0417 33.0917
-96.229757 31.4789
-95.321028 32.235066
-95.321028 32.235066
-95.315262 32.362434
-95.568154 32.925093
-95.126653 31.390774
-95.086688 32.362631
-96.325984 30.609093
-96.325984 30.609093
-96.526934 30.871914
-95.358602 33.176532
-96.096428 30.726087
-96.329922 31.76524
-95.460935 33.01419
-94.728328 32.239409
-96.101277 32.124519
-96.101277 32.124519
-96.101277 32.124519
-94.375214 31.138382
-95.481652 31.417425
-96.372316 30.64741
-95.888865 32.518146
-95.307879 32.469555
-96.69503 31.091925
-96.69503 31.091925
-96.69503 31.091925
-96.4608 30.7217
-96.4608 30.7217
-96.4608 30.7217
