source target weight
1141 5164 1.0
1141 5165 1.0
1141 5166 1.0
1142 5167 1.0
1142 5168 1.0
1142 5169 1.0
1142 5170 1.0
1143 5171 1.0
1143 5172 1.0
1143 5173 1.0
1144 5174 1.0
1144 5175 1.0
1144 5176 1.0
1144 5177 1.0
1145 5178 1.0
1146 5179 1.0
1146 5180 1.0
1147 5181 1.0
1147 5182 1.0
1147 5183 1.0
1147 5184 1.0
1148 5185 1.0
1148 5186 1.0
1148 5187 1.0
1149 5188 1.0
1150 5189 1.0
1150 5190 1.0
1150 5191 1.0
1150 5192 1.0
1151 5193 1.0
1151 5194 1.0
1152 5195 1.0
1153 5196 1.0
1153 5197 1.0
1153 5198 1.0
1154 5199 1.0
1154 5200 1.0
1154 5201 1.0
1154 5202 1.0
1154 5203 1.0
1154 5204 1.0
1155 5205 1.0
1155 5206 1.0
1155 5207 1.0
1155 5208 1.0
1155 5209 1.0
1155 5210 1.0
1155 5211 1.0
1155 5212 1.0
1156 5213 1.0
1156 5214 1.0
1156 5215 1.0
1156 5216 1.0
1156 5217 1.0
1156 5218 1.0
1157 5219 1.0
1158 5220 1.0
1158 5221 1.0
1158 5222 1.0
1158 5223 1.0
1159 5224 1.0
1160 5225 1.0
1161 5226 1.0
1161 5227 1.0
1161 5228 1.0
1161 5229 1.0
1161 5230 1.0
1161 5231 1.0
1161 5232 1.0
1162 5233 1.0
1162 5234 1.0
1162 5235 1.0
1162 5236 1.0
1162 5237 1.0
1163 5238 1.0
1165 5239 1.0
1165 5240 1.0
1165 5241 1.0
1165 5242 1.0
1165 5243 1.0
1166 5244 1.0
1166 5245 1.0
1166 5246 1.0
1166 5247 1.0
1166 5248 1.0
1166 5249 1.0
1167 5250 1.0
1167 5251 1.0
1167 5252 1.0
1167 5253 1.0
1167 5254 1.0
1167 5255 1.0
1167 5256 1.0
1167 5257 1.0
1167 5258 1.0
1168 5259 1.0
1168 5260 1.0
1168 5261 1.0
1168 5262 1.0
1168 5263 1.0
1169 5264 1.0
1169 5265 1.0
1170 5266 1.0
1170 5267 1.0
1170 5268 1.0
1170 5269 1.0
1170 5270 1.0
1170 5271 1.0
1171 5272 1.0
1171 5273 1.0
1171 5274 1.0
1171 5275 1.0
1171 5276 1.0
1171 5277 1.0
1171 5278 1.0
1171 5279 1.0
1172 5280 1.0
1172 5281 1.0
1172 5282 1.0
1172 5283 1.0
1172 5284 1.0
1172 5285 1.0
1172 5286 1.0
1173 5287 1.0
1173 5288 1.0
1173 5289 1.0
1173 5290 1.0
1173 5291 1.0
1174 5292 1.0
1174 5293 1.0
1174 5294 1.0
1175 5295 1.0
1175 5296 1.0
1176 5297 1.0
1176 5298 1.0
1176 5299 1.0
1176 5300 1.0
1177 5301 1.0
1177 5302 1.0
1178 5303 1.0
1178 5304 1.0
1178 5305 1.0
1178 5306 1.0
1179 5307 1.0
1179 5308 1.0
1180 5309 1.0
1180 5310 1.0
1180 5311 1.0
1180 5312 1.0
1180 5313 1.0
1181 5314 1.0
1181 5315 1.0
1182 5316 1.0
1183 5317 1.0
1183 5318 1.0
1183 5319 1.0
1184 5320 1.0
1185 5321 1.0
1186 5322 1.0
1186 5323 1.0
1186 5324 1.0
1186 5325 1.0
1187 5326 1.0
1187 5327 1.0
1187 5328 1.0
1187 5329 1.0
1187 5330 1.0
1187 5331 1.0
1187 5332 1.0
1187 5333 1.0
1188 5334 1.0
1188 5335 1.0
1188 5336 1.0
1188 5337 1.0
1189 5338 1.0
1189 5339 1.0
1189 5340 1.0
1189 5341 1.0
1189 5342 1.0
1190 5343 1.0
1191 5344 1.0
1191 5345 1.0
1192 5346 1.0
1192 5347 1.0
1192 5348 1.0
1192 5349 1.0
1193 5350 1.0
1193 5351 1.0
1193 5352 1.0
1193 5353 1.0
1193 5354 1.0
1194 5355 1.0
1195 5356 1.0
1195 5357 1.0
1195 5358 1.0
1196 5359 1.0
1197 5360 1.0
1197 5361 1.0
1197 5362 1.0
1197 5363 1.0
1197 5364 1.0
1197 5365 1.0
1198 5366 1.0
1198 5367 1.0
1198 5368 1.0
1198 5369 1.0
1198 5370 1.0
1198 5371 1.0
1198 5372 1.0
1199 5373 1.0
1199 5374 1.0
1199 5375 1.0
1199 5376 1.0
1199 5377 1.0
1199 5378 1.0
1199 5379 1.0
1201 5380 1.0
1202 5381 1.0
1202 5382 1.0
1202 5383 1.0
1202 5384 1.0
1202 5385 1.0
1203 5386 1.0
1203 5387 1.0
1204 5388 1.0
1204 5389 1.0
1205 5390 1.0
1206 5391 1.0
1206 5392 1.0
1206 5393 1.0
1207 5394 1.0
1207 5395 1.0
1207 5396 1.0
1207 5397 1.0
1207 5398 1.0
1208 5399 1.0
1208 5400 1.0
1208 5401 1.0
1208 5402 1.0
1209 5403 1.0
1209 5404 1.0
1209 5405 1.0
1209 5406 1.0
1209 5407 1.0
1210 5408 1.0
1210 5409 1.0
1210 5410 1.0
1210 5411 1.0
1210 5412 1.0
1211 5413 1.0
1211 5414 1.0
1212 5415 1.0
1212 5416 1.0
1212 5417 1.0
1212 5418 1.0
1213 5419 1.0
1213 5420 1.0
1213 5421 1.0
1213 5422 1.0
1214 5423 1.0
1214 5424 1.0
1214 5425 1.0
1215 5426 1.0
1215 5427 1.0
1215 5428 1.0
1216 5429 1.0
1216 5430 1.0
1216 5431 1.0
1216 5432 1.0
1216 5433 1.0
1216 5434 1.0
1216 5435 1.0
1216 5436 1.0
1217 5437 1.0
1217 5438 1.0
1217 5439 1.0
1217 5440 1.0
1217 5441 1.0
1217 5442 1.0
1218 5443 1.0
1218 5444 1.0
1218 5445 1.0
1218 5446 1.0
1219 5447 1.0
1219 5448 1.0
1219 5449 1.0
1219 5450 1.0
1219 5451 1.0
1219 5452 1.0
1219 5453 1.0
1219 5454 1.0
1220 5455 1.0
1220 5456 1.0
1220 5457 1.0
1220 5458 1.0
1220 5459 1.0
1220 5460 1.0
1220 5461 1.0
1220 5462 1.0
1221 5463 1.0
1221 5464 1.0
1221 5465 1.0
1221 5466 1.0
1222 5467 1.0
1222 5468 1.0
1222 5469 1.0
1222 5470 1.0
1223 5471 1.0
1223 5472 1.0
1224 5473 1.0
1224 5474 1.0
1225 5475 1.0
1225 5476 1.0
1225 5477 1.0
1226 5478 1.0
1226 5479 1.0
1226 5480 1.0
1226 5481 1.0
1226 5482 1.0
1226 5483 1.0
1227 5484 1.0
1227 5485 1.0
1227 5486 1.0
1227 5487 1.0
1227 5488 1.0
1227 5489 1.0
1228 5490 1.0
1228 5491 1.0
1228 5492 1.0
1228 5493 1.0
1229 5494 1.0
1229 5495 1.0
1229 5496 1.0
1229 5497 1.0
1230 5498 1.0
1230 5499 1.0
1231 5500 1.0
1231 5501 1.0
1231 5502 1.0
1231 5503 1.0
1232 5504 1.0
1232 5505 1.0
1232 5506 1.0
1233 5507 1.0
1233 5508 1.0
1233 5509 1.0
1233 5510 1.0
1234 5511 1.0
1234 5512 1.0
1234 5513 1.0
1235 5514 1.0
1235 5515 1.0
1236 5516 1.0
1236 5517 1.0
1236 5518 1.0
1237 5519 1.0
1237 5520 1.0
1237 5521 1.0
1237 5522 1.0
1237 5523 1.0
1238 5524 1.0
1239 5525 1.0
1239 5526 1.0
1239 5527 1.0
1240 5528 1.0
1240 5529 1.0
1240 5530 1.0
1241 5531 1.0
1241 5532 1.0
1242 5533 1.0
1242 5534 1.0
1243 5535 1.0
1243 5536 1.0
1243 5537 1.0
1243 5538 1.0
1243 5539 1.0
1244 5540 1.0
1244 5541 1.0
1244 5542 1.0
1244 5543 1.0
1244 5544 1.0
1244 5545 1.0
1245 5546 1.0
1245 5547 1.0
1245 5548 1.0
1246 5549 1.0
1246 5550 1.0
1246 5551 1.0
1246 5552 1.0
1247 5553 1.0
1247 5554 1.0
1247 5555 1.0
1248 5556 1.0
1248 5557 1.0
1248 5558 1.0
1248 5559 1.0
1248 5560 1.0
1249 5561 1.0
1250 5562 1.0
1250 5563 1.0
1250 5564 1.0
1250 5565 1.0
1251 5566 1.0
1251 5567 1.0
1251 5568 1.0
1251 5569 1.0
1251 5570 1.0
1251 5571 1.0
1251 5572 1.0
1251 5573 1.0
1251 5574 1.0
1252 5575 1.0
1252 5576 1.0
1252 5577 1.0
1252 5578 1.0
1252 5579 1.0
1253 5580 1.0
1253 5581 1.0
1253 5582 1.0
1253 5583 1.0
1253 5584 1.0
1253 5585 1.0
1254 5586 1.0
1254 5587 1.0
1254 5588 1.0
1254 5589 1.0
1254 5590 1.0
1254 5591 1.0
1254 5592 1.0
1254 5593 1.0
1255 5594 1.0
1255 5595 1.0
1255 5596 1.0
1255 5597 1.0
1255 5598 1.0
1255 5599 1.0
1255 5600 1.0
1255 5601 1.0
1256 5602 1.0
1256 5603 1.0
1256 5604 1.0
1257 5605 1.0
1257 5606 1.0
1257 5607 1.0
1258 5608 1.0
1258 5609 1.0
1258 5610 1.0
1258 5611 1.0
1259 5612 1.0
1259 5613 1.0
1259 5614 1.0
1259 5615 1.0
1260 5616 1.0
1260 5617 1.0
1261 5618 1.0
1261 5619 1.0
1261 5620 1.0
1261 5621 1.0
1261 5622 1.0
1261 5623 1.0
1261 5624 1.0
1262 5625 1.0
1262 5626 1.0
1262 5627 1.0
1263 5628 1.0
1263 5629 1.0
1263 5630 1.0
1263 5631 1.0
1263 5632 1.0
1263 5633 1.0
1263 5634 1.0
1264 5635 1.0
1264 5636 1.0
1264 5637 1.0
1264 5638 1.0
1265 5639 1.0
1265 5640 1.0
1265 5641 1.0
1265 5642 1.0
1265 5643 1.0
1265 5644 1.0
1265 5645 1.0
1266 5646 1.0
1266 5647 1.0
1266 5648 1.0
1266 5649 1.0
1267 5650 1.0
1267 5651 1.0
1267 5652 1.0
1267 5653 1.0
1267 5654 1.0
1267 5655 1.0
1268 5656 1.0
1268 5657 1.0
1268 5658 1.0
1268 5659 1.0
1268 5660 1.0
1268 5661 1.0
1268 5662 1.0
1268 5663 1.0
1268 5664 1.0
1268 5665 1.0
1269 5666 1.0
1269 5667 1.0
1269 5668 1.0
1269 5669 1.0
1269 5670 1.0
1269 5671 1.0
1269 5672 1.0
1270 5673 1.0
1270 5674 1.0
1270 5675 1.0
1270 5676 1.0
1270 5677 1.0
1270 5678 1.0
1270 5679 1.0
1270 5680 1.0
1271 5681 1.0
1271 5682 1.0
1271 5683 1.0
1271 5684 1.0
1272 5685 1.0
1272 5686 1.0
1272 5687 1.0
1272 5688 1.0
1273 5689 1.0
1273 5690 1.0
1273 5691 1.0
1274 5692 1.0
1274 5693 1.0
1274 5694 1.0
1274 5695 1.0
1275 5696 1.0
1275 5697 1.0
1275 5698 1.0
1275 5699 1.0
1276 5700 1.0
1276 5701 1.0
1276 5702 1.0
1276 5703 1.0
1276 5704 1.0
1276 5705 1.0
1277 5706 1.0
1277 5707 1.0
1277 5708 1.0
1277 5709 1.0
1277 5710 1.0
1278 5711 1.0
1278 5712 1.0
1278 5713 1.0
1278 5714 1.0
1279 5715 1.0
1279 5716 1.0
1279 5717 1.0
1280 5718 1.0
1280 5719 1.0
1280 5720 1.0
1281 5721 1.0
1281 5722 1.0
1281 5723 1.0
1282 5724 1.0
1282 5725 1.0
1282 5726 1.0
1283 5727 1.0
1283 5728 1.0
1284 5729 1.0
1284 5730 1.0
1284 5731 1.0
1285 5732 1.0
1285 5733 1.0
1285 5734 1.0
1285 5735 1.0
1286 5736 1.0
1286 5737 1.0
1286 5738 1.0
1287 5739 1.0
1287 5740 1.0
1287 5741 1.0
1287 5742 1.0
1287 5743 1.0
1287 5744 1.0
1288 5745 1.0
1289 5746 1.0
1291 5747 1.0
1291 5748 1.0
1291 5749 1.0
1291 5750 1.0
1291 5751 1.0
1291 5752 1.0
1291 5753 1.0
1291 5754 1.0
1291 5755 1.0
1291 5756 1.0
1292 5757 1.0
1292 5758 1.0
1293 5759 1.0
1293 5760 1.0
1293 5761 1.0
1294 5762 1.0
1294 5763 1.0
1295 5764 1.0
1295 5765 1.0
1295 5766 1.0
1295 5767 1.0
1297 5768 1.0
1297 5769 1.0
1297 5770 1.0
1297 5771 1.0
1297 5772 1.0
1298 5773 1.0
1298 5774 1.0
1298 5775 1.0
1299 5776 1.0
1299 5777 1.0
1299 5778 1.0
1299 5779 1.0
1301 5780 1.0
1301 5781 1.0
1301 5782 1.0
1301 5783 1.0
1301 5784 1.0
1302 5785 1.0
1302 5786 1.0
1303 5787 1.0
1303 5788 1.0
1303 5789 1.0
1303 5790 1.0
1304 5791 1.0
1304 5792 1.0
1305 5793 1.0
1305 5794 1.0
1305 5795 1.0
1306 5796 1.0
1307 5797 1.0
1307 5798 1.0
1307 5799 1.0
1307 5800 1.0
1307 5801 1.0
1307 5802 1.0
1308 5803 1.0
1308 5804 1.0
1308 5805 1.0
1308 5806 1.0
1309 5807 1.0
1309 5808 1.0
1309 5809 1.0
1310 5810 1.0
1310 5811 1.0
1310 5812 1.0
1310 5813 1.0
1311 5814 1.0
1311 5815 1.0
1311 5816 1.0
1311 5817 1.0
1312 5818 1.0
1312 5819 1.0
1312 5820 1.0
1313 5821 1.0
1313 5822 1.0
1313 5823 1.0
1314 5824 1.0
1314 5825 1.0
1315 5826 1.0
1315 5827 1.0
1315 5828 1.0
1315 5829 1.0
1315 5830 1.0
1315 5831 1.0
1315 5832 1.0
1315 5833 1.0
1316 5834 1.0
1316 5835 1.0
1316 5836 1.0
1316 5837 1.0
1316 5838 1.0
1316 5839 1.0
1317 5840 1.0
1317 5841 1.0
1317 5842 1.0
1317 5843 1.0
1317 5844 1.0
1318 5845 1.0
1318 5846 1.0
1318 5847 1.0
1318 5848 1.0
1318 5849 1.0
1319 5850 1.0
1320 5851 1.0
1320 5852 1.0
1320 5853 1.0
1321 5854 1.0
1321 5855 1.0
1321 5856 1.0
1321 5857 1.0
1322 5858 1.0
1323 5859 1.0
1323 5860 1.0
1323 5861 1.0
1323 5862 1.0
1324 5863 1.0
1324 5864 1.0
1324 5865 1.0
1324 5866 1.0
1325 5867 1.0
1325 5868 1.0
1325 5869 1.0
1325 5870 1.0
1326 5871 1.0
1326 5872 1.0
1326 5873 1.0
1327 5874 1.0
1327 5875 1.0
1327 5876 1.0
1327 5877 1.0
1328 5878 1.0
1328 5879 1.0
1329 5880 1.0
1329 5881 1.0
1329 5882 1.0
1330 5883 1.0
1330 5884 1.0
1330 5885 1.0
1330 5886 1.0
1331 5887 1.0
1331 5888 1.0
1332 5889 1.0
1332 5890 1.0
1332 5891 1.0
1333 5892 1.0
1333 5893 1.0
1334 5894 1.0
1334 5895 1.0
1335 5896 1.0
1335 5897 1.0
1335 5898 1.0
1335 5899 1.0
1335 5900 1.0
1336 5901 1.0
1336 5902 1.0
1336 5903 1.0
1336 5904 1.0
1336 5905 1.0
1337 5906 1.0
1337 5907 1.0
1337 5908 1.0
1337 5909 1.0
1337 5910 1.0
1337 5911 1.0
1337 5912 1.0
1338 5913 1.0
1338 5914 1.0
1338 5915 1.0
1338 5916 1.0
1338 5917 1.0
1338 5918 1.0
1339 5919 1.0
1339 5920 1.0
1339 5921 1.0
1339 5922 1.0
1339 5923 1.0
1339 5924 1.0
1339 5925 1.0
1340 5926 1.0
1340 5927 1.0
1340 5928 1.0
1340 5929 1.0
1340 5930 1.0
1340 5931 1.0
1340 5932 1.0
1341 5933 1.0
1341 5934 1.0
1341 5935 1.0
1341 5936 1.0
1341 5937 1.0
1341 5938 1.0
1342 5939 1.0
1342 5940 1.0
1342 5941 1.0
1342 5942 1.0
1342 5943 1.0
1342 5944 1.0
1343 5945 1.0
1343 5946 1.0
1344 5947 1.0
1344 5948 1.0
1344 5949 1.0
1344 5950 1.0
1345 5951 1.0
1345 5952 1.0
1345 5953 1.0
1345 5954 1.0
1345 5955 1.0
1345 5956 1.0
1345 5957 1.0
1345 5958 1.0
1346 5959 1.0
1346 5960 1.0
1347 5961 1.0
1347 5962 1.0
1348 5963 1.0
1348 5964 1.0
1348 5965 1.0
1349 5966 1.0
1349 5967 1.0
1349 5968 1.0
1349 5969 1.0
1349 5970 1.0
1350 5971 1.0
1351 5972 1.0
1352 5973 1.0
1352 5974 1.0
1352 5975 1.0
1352 5976 1.0
1352 5977 1.0
1353 5978 1.0
1353 5979 1.0
1353 5980 1.0
1353 5981 1.0
1353 5982 1.0
1353 5983 1.0
1353 5984 1.0
1354 5985 1.0
1354 5986 1.0
1354 5987 1.0
1354 5988 1.0
1354 5989 1.0
1354 5990 1.0
1354 5991 1.0
1355 5992 1.0
1355 5993 1.0
1356 5994 1.0
1356 5995 1.0
1356 5996 1.0
1356 5997 1.0
1357 5998 1.0
1357 5999 1.0
1357 6000 1.0
1357 6001 1.0
1358 6002 1.0
1358 6003 1.0
1359 6004 1.0
1359 6005 1.0
1359 6006 1.0
1360 6007 1.0
1360 6008 1.0
1360 6009 1.0
1360 6010 1.0
1361 6011 1.0
1361 6012 1.0
1362 6013 1.0
1362 6014 1.0
1362 6015 1.0
1363 6016 1.0
1363 6017 1.0
1363 6018 1.0
1363 6019 1.0
1364 6020 1.0
1364 6021 1.0
1364 6022 1.0
1365 6023 1.0
1365 6024 1.0
1365 6025 1.0
1365 6026 1.0
1366 6027 1.0
1367 6028 1.0
1367 6029 1.0
1368 6030 1.0
1368 6031 1.0
1368 6032 1.0
1368 6033 1.0
1368 6034 1.0
1368 6035 1.0
1368 6036 1.0
1369 6037 1.0
1369 6038 1.0
1369 6039 1.0
1370 6040 1.0
1370 6041 1.0
1371 6042 1.0
1371 6043 1.0
1371 6044 1.0
1371 6045 1.0
1372 6046 1.0
1373 6047 1.0
1373 6048 1.0
1373 6049 1.0
1373 6050 1.0
1374 6051 1.0
1374 6052 1.0
1374 6053 1.0
1375 6054 1.0
1376 6055 1.0
1376 6056 1.0
1377 6057 1.0
1378 6058 1.0
1378 6059 1.0
1379 6060 1.0
1379 6061 1.0
1379 6062 1.0
1379 6063 1.0
1380 6064 1.0
1380 6065 1.0
1381 6066 1.0
1381 6067 1.0
1381 6068 1.0
1381 6069 1.0
1381 6070 1.0
1381 6071 1.0
1382 6072 1.0
1382 6073 1.0
1382 6074 1.0
1382 6075 1.0
1383 6076 1.0
1383 6077 1.0
1383 6078 1.0
1383 6079 1.0
1383 6080 1.0
1384 6081 1.0
1384 6082 1.0
1384 6083 1.0
1384 6084 1.0
1384 6085 1.0
1384 6086 1.0
1384 6087 1.0
1384 6088 1.0
1385 6089 1.0
1385 6090 1.0
1385 6091 1.0
1385 6092 1.0
1385 6093 1.0
1385 6094 1.0
1385 6095 1.0
1386 6096 1.0
1387 6097 1.0
1387 6098 1.0
1387 6099 1.0
1388 6100 1.0
1389 6101 1.0
1389 6102 1.0
1389 6103 1.0
1389 6104 1.0
1389 6105 1.0
1389 6106 1.0
1389 6107 1.0
1389 6108 1.0
1390 6109 1.0
1390 6110 1.0
1390 6111 1.0
1390 6112 1.0
1390 6113 1.0
1391 6114 1.0
1391 6115 1.0
1391 6116 1.0
1391 6117 1.0
1391 6118 1.0
1391 6119 1.0
1392 6120 1.0
1393 6121 1.0
1394 6122 1.0
1394 6123 1.0
1394 6124 1.0
1394 6125 1.0
1394 6126 1.0
1394 6127 1.0
1395 6128 1.0
1395 6129 1.0
1395 6130 1.0
1395 6131 1.0
1396 6132 1.0
1396 6133 1.0
1396 6134 1.0
1396 6135 1.0
1397 6136 1.0
1397 6137 1.0
1397 6138 1.0
1398 6139 1.0
1399 6140 1.0
1399 6141 1.0
1400 6142 1.0
1400 6143 1.0
1400 6144 1.0
1400 6145 1.0
1400 6146 1.0
1401 6147 1.0
1401 6148 1.0
1401 6149 1.0
1401 6150 1.0
1402 6151 1.0
1402 6152 1.0
1402 6153 1.0
1403 6154 1.0
1403 6155 1.0
1403 6156 1.0
1403 6157 1.0
1404 6158 1.0
1404 6159 1.0
1404 6160 1.0
1405 6161 1.0
1405 6162 1.0
1406 6163 1.0
1406 6164 1.0
1406 6165 1.0
1407 6166 1.0
1407 6167 1.0
1407 6168 1.0
1407 6169 1.0
1408 6170 1.0
1408 6171 1.0
1408 6172 1.0
1408 6173 1.0
1409 6174 1.0
1409 6175 1.0
1409 6176 1.0
1410 6177 1.0
1410 6178 1.0
1410 6179 1.0
1410 6180 1.0
1410 6181 1.0
1410 6182 1.0
1411 6183 1.0
1413 6184 1.0
1413 6185 1.0
1413 6186 1.0
1413 6187 1.0
1413 6188 1.0
1414 6189 1.0
1414 6190 1.0
1414 6191 1.0
1415 6192 1.0
1415 6193 1.0
1415 6194 1.0
1415 6195 1.0
1415 6196 1.0
1416 6197 1.0
1416 6198 1.0
1416 6199 1.0
1416 6200 1.0
1417 6201 1.0
1417 6202 1.0
1417 6203 1.0
1417 6204 1.0
1417 6205 1.0
1417 6206 1.0
1418 6207 1.0
1418 6208 1.0
1418 6209 1.0
1418 6210 1.0
1418 6211 1.0
1418 6212 1.0
1418 6213 1.0
1419 6214 1.0
1419 6215 1.0
1419 6216 1.0
1419 6217 1.0
1420 6218 1.0
1420 6219 1.0
1420 6220 1.0
1420 6221 1.0
1421 6222 1.0
1421 6223 1.0
1422 6224 1.0
1422 6225 1.0
1423 6226 1.0
1424 6227 1.0
1424 6228 1.0
1425 6229 1.0
1426 6230 1.0
1426 6231 1.0
1427 6232 1.0
1427 6233 1.0
1427 6234 1.0
1428 6235 1.0
1428 6236 1.0
1429 6237 1.0
1429 6238 1.0
1429 6239 1.0
1429 6240 1.0
1429 6241 1.0
1430 6242 1.0
1430 6243 1.0
1430 6244 1.0
1430 6245 1.0
1430 6246 1.0
1430 6247 1.0
1431 6248 1.0
1431 6249 1.0
1431 6250 1.0
1431 6251 1.0
1431 6252 1.0
1431 6253 1.0
1432 6254 1.0
1432 6255 1.0
1433 6256 1.0
1433 6257 1.0
1433 6258 1.0
1433 6259 1.0
1434 6260 1.0
1434 6261 1.0
1434 6262 1.0
1434 6263 1.0
1434 6264 1.0
1435 6265 1.0
1435 6266 1.0
1435 6267 1.0
1436 6268 1.0
1436 6269 1.0
1436 6270 1.0
1436 6271 1.0
1437 6272 1.0
1437 6273 1.0
1437 6274 1.0
1438 6275 1.0
1438 6276 1.0
1438 6277 1.0
1439 6278 1.0
1439 6279 1.0
1439 6280 1.0
1440 6281 1.0
1440 6282 1.0
1440 6283 1.0
1441 6284 1.0
1441 6285 1.0
1441 6286 1.0
1442 6287 1.0
1442 6288 1.0
1443 6289 1.0
1443 6290 1.0
1444 6291 1.0
1444 6292 1.0
1445 6293 1.0
1445 6294 1.0
1445 6295 1.0
1445 6296 1.0
1445 6297 1.0
1446 6298 1.0
1446 6299 1.0
1446 6300 1.0
1446 6301 1.0
1447 6302 1.0
1447 6303 1.0
1447 6304 1.0
1447 6305 1.0
1447 6306 1.0
1448 6307 1.0
1449 6308 1.0
1449 6309 1.0
1450 6310 1.0
1450 6311 1.0
1451 6312 1.0
1451 6313 1.0
1453 6314 1.0
1453 6315 1.0
1453 6316 1.0
1453 6317 1.0
1454 6318 1.0
1454 6319 1.0
1454 6320 1.0
1454 6321 1.0
1454 6322 1.0
1455 6323 1.0
1455 6324 1.0
1456 6325 1.0
1456 6326 1.0
1456 6327 1.0
1456 6328 1.0
1456 6329 1.0
1457 6330 1.0
1457 6331 1.0
1457 6332 1.0
1457 6333 1.0
1457 6334 1.0
1458 6335 1.0
1458 6336 1.0
1458 6337 1.0
1458 6338 1.0
1459 6339 1.0
1459 6340 1.0
1459 6341 1.0
1459 6342 1.0
1459 6343 1.0
1460 6344 1.0
1461 6345 1.0
1461 6346 1.0
1461 6347 1.0
1461 6348 1.0
1462 6349 1.0
1462 6350 1.0
1462 6351 1.0
1462 6352 1.0
1462 6353 1.0
1462 6354 1.0
1462 6355 1.0
1462 6356 1.0
1462 6357 1.0
1463 6358 1.0
1463 6359 1.0
1463 6360 1.0
1463 6361 1.0
1463 6362 1.0
1463 6363 1.0
1463 6364 1.0
1465 6365 1.0
1465 6366 1.0
1465 6367 1.0
1465 6368 1.0
1465 6369 1.0
1466 6370 1.0
1466 6371 1.0
1466 6372 1.0
1466 6373 1.0
1466 6374 1.0
1467 6375 1.0
1467 6376 1.0
1467 6377 1.0
1467 6378 1.0
1467 6379 1.0
1467 6380 1.0
1468 6381 1.0
1468 6382 1.0
1468 6383 1.0
1469 6384 1.0
1469 6385 1.0
1470 6386 1.0
1471 6387 1.0
1472 6388 1.0
1472 6389 1.0
1472 6390 1.0
1472 6391 1.0
1472 6392 1.0
1473 6393 1.0
1473 6394 1.0
1473 6395 1.0
1474 6396 1.0
1474 6397 1.0
1474 6398 1.0
1475 6399 1.0
1475 6400 1.0
1475 6401 1.0
1476 6402 1.0
1476 6403 1.0
1476 6404 1.0
1477 6405 1.0
1477 6406 1.0
1477 6407 1.0
1478 6408 1.0
1478 6409 1.0
1478 6410 1.0
1479 6411 1.0
1479 6412 1.0
1479 6413 1.0
1479 6414 1.0
1480 6415 1.0
1480 6416 1.0
1480 6417 1.0
1480 6418 1.0
1481 6419 1.0
1482 6420 1.0
1482 6421 1.0
1482 6422 1.0
1483 6423 1.0
1483 6424 1.0
1483 6425 1.0
1485 6426 1.0
1485 6427 1.0
1485 6428 1.0
1485 6429 1.0
1485 6430 1.0
1486 6431 1.0
1486 6432 1.0
1486 6433 1.0
1486 6434 1.0
1487 6435 1.0
1487 6436 1.0
1487 6437 1.0
1487 6438 1.0
1487 6439 1.0
1487 6440 1.0
1489 6441 1.0
1489 6442 1.0
1489 6443 1.0
1489 6444 1.0
1490 6445 1.0
1490 6446 1.0
1490 6447 1.0
1490 6448 1.0
1491 6449 1.0
1491 6450 1.0
1491 6451 1.0
1492 6452 1.0
1492 6453 1.0
1492 6454 1.0
1492 6455 1.0
1492 6456 1.0
1492 6457 1.0
1493 6458 1.0
1493 6459 1.0
1493 6460 1.0
1493 6461 1.0
1493 6462 1.0
1494 6463 1.0
1494 6464 1.0
1495 6465 1.0
1495 6466 1.0
1495 6467 1.0
1495 6468 1.0
1497 6469 1.0
1497 6470 1.0
1497 6471 1.0
1497 6472 1.0
1497 6473 1.0
1497 6474 1.0
1498 6475 1.0
1498 6476 1.0
1498 6477 1.0
1498 6478 1.0
1498 6479 1.0
1499 6480 1.0
1499 6481 1.0
1500 6482 1.0
1500 6483 1.0
1500 6484 1.0
1501 6485 1.0
1501 6486 1.0
1501 6487 1.0
1502 6488 1.0
1502 6489 1.0
1502 6490 1.0
1502 6491 1.0
1503 6492 1.0
1503 6493 1.0
1503 6494 1.0
1503 6495 1.0
1504 6496 1.0
1504 6497 1.0
1505 6498 1.0
1505 6499 1.0
1505 6500 1.0
1505 6501 1.0
1506 6502 1.0
1506 6503 1.0
1506 6504 1.0
1506 6505 1.0
1507 6506 1.0
1507 6507 1.0
1508 6508 1.0
1508 6509 1.0
1508 6510 1.0
1509 6511 1.0
1509 6512 1.0
1509 6513 1.0
1509 6514 1.0
1510 6515 1.0
1510 6516 1.0
1510 6517 1.0
1511 6518 1.0
1511 6519 1.0
1511 6520 1.0
1511 6521 1.0
1511 6522 1.0
1512 6523 1.0
1512 6524 1.0
1512 6525 1.0
1513 6526 1.0
1513 6527 1.0
1513 6528 1.0
1513 6529 1.0
1513 6530 1.0
1514 6531 1.0
1514 6532 1.0
1514 6533 1.0
1514 6534 1.0
1515 6535 1.0
1515 6536 1.0
1515 6537 1.0
1515 6538 1.0
1516 6539 1.0
1519 6540 1.0
1519 6541 1.0
1519 6542 1.0
1519 6543 1.0
1519 6544 1.0
1519 6545 1.0
1520 6546 1.0
1520 6547 1.0
1520 6548 1.0
1520 6549 1.0
1520 6550 1.0
1521 6551 1.0
1521 6552 1.0
1521 6553 1.0
1522 6554 1.0
1522 6555 1.0
1523 6556 1.0
1523 6557 1.0
1524 6558 1.0
1525 6559 1.0
1525 6560 1.0
1525 6561 1.0
1525 6562 1.0
